Province,Latitude_N,Longitude_E,Diameter_km,YOLO_Confidence
Arabia,14.740103912723876,358.67356465996426,39.539857421875,0.9297260046005248
Arabia,26.054548100777044,4.988258647329349,74.4019638671875,0.9297248721122742
Arabia,32.478067350387576,13.958397630993344,44.51585668945313,0.9295905828475952
Arabia,29.46290225297502,0.145426313278822,44.7180849609375,0.9295089244842528
Arabia,29.200332387350137,8.309549766569095,19.107573242187502,0.9294962882995604
Arabia,13.105055531992498,11.386308654899448,34.307509765625,0.9294865727424622
Arabia,16.855820396201125,23.56356639154841,46.83358398437501,0.9294584393501282
Arabia,19.64536001219333,31.516903530006548,27.384892578125,0.9294538497924804
Arabia,29.07149076813633,7.65305516092965,21.230548828125,0.9294339418411256
Arabia,15.366702596979234,34.98958895715434,45.359908203125,0.9294302463531494
Arabia,19.20581447851311,24.62383586122748,123.890322265625,0.9293692708015442
Arabia,19.995044267154437,37.39465506217898,27.21366796875,0.9293550848960876
Arabia,14.697858071743862,346.923193964985,91.27534765625,0.9292334914207458
Arabia,25.72264648381946,0.1253301401888364,31.850439453125,0.9291662573814392
Arabia,23.642748503268344,18.954760712505728,22.1242529296875,0.9291430115699768
Arabia,21.699926820403164,17.731541158840447,36.42761083984375,0.9290550351142884
Arabia,20.803861721372144,343.2587712339337,31.356108398437502,0.9290486574172974
Arabia,13.40878989441881,340.0221951106068,99.205828125,0.9289745092391968
Arabia,10.27914600701008,5.364030039819436,39.53786791992188,0.9288877844810486
Arabia,29.906673711017497,24.275859210767987,28.9125185546875,0.9288702607154846
Arabia,32.56224092714995,1.7756892779882456,28.131401855468752,0.9288641214370728
Arabia,16.11559550199694,30.822840708543293,31.642625,0.9288598895072936
Arabia,22.14336172978855,346.8260093758749,38.68232543945313,0.928856611251831
Arabia,18.981849679391363,11.754598071066171,30.541361328125003,0.9287501573562622
Arabia,12.928097832966778,356.5982680821106,101.09292028808596,0.9287461638450624
Arabia,28.147872504678745,8.022056068356118,28.219095703125003,0.9286963939666748
Arabia,26.89311870982346,4.777815092101076,20.725201171875,0.9286901950836182
Arabia,19.51148095640164,20.551211312000216,37.07819921875,0.9286618232727052
Arabia,16.30205439956443,343.596129127531,71.95033105468751,0.9285929799079896
Arabia,16.347255463924224,339.07178158318953,32.8858583984375,0.9285317063331604
Arabia,30.24000300592589,9.765610553602148,126.75241552734376,0.9285132884979248
Arabia,14.89516270197711,31.70111757632051,63.71882690429688,0.9285122752189636
Arabia,23.8730557175053,358.64856450477345,82.06580859375,0.9284955263137816
Arabia,33.48172702543944,17.94142224937119,31.52887823486328,0.928371787071228
Arabia,21.000275194482896,337.5046659696772,30.196306640625,0.9282918572425842
Arabia,11.528062654513755,338.7069638589594,49.40813934326172,0.9282064437866212
Arabia,30.527151776100823,352.2704384267419,30.607064453125,0.9281054735183716
Arabia,9.557961019497473,4.509164445252896,35.887531860351565,0.9280865788459778
Arabia,30.46557446164992,353.6351638167092,18.39019140625,0.92806214094162
Arabia,11.719303419242785,347.8905462145359,53.1395263671875,0.9280240535736084
Arabia,19.894404268982345,353.78375123679416,29.22139404296875,0.927951455116272
Arabia,15.834220809658753,336.07640731122166,23.525853515625,0.9279269576072692
